Date,Blood_Type,Actual_Donations,Predicted_Donations,Variance,Day_of_Week,Is_Weekend,Is_Holiday,Is_Ramadan,Data_Type
2023-07-06,A,409.0,326,-83.0,Thursday,0,0,0,Historical
2023-07-06,AB,83.0,48,-35.0,Thursday,0,0,0,Historical
2023-07-06,B,416.0,353,-63.0,Thursday,0,0,0,Historical
2023-07-06,O,698.0,539,-159.0,Thursday,0,0,0,Historical
2023-07-07,A,256.0,250,-6.0,Friday,0,0,0,Historical
2023-07-07,AB,34.0,45,11.0,Friday,0,0,0,Historical
2023-07-07,B,246.0,260,14.0,Friday,0,0,0,Historical
2023-07-07,O,434.0,403,-31.0,Friday,0,0,0,Historical
2023-07-08,A,495.0,501,6.0,Saturday,1,0,0,Historical
2023-07-08,AB,98.0,106,8.0,Saturday,1,0,0,Historical
2023-07-08,B,540.0,476,-64.0,Saturday,1,0,0,Historical
2023-07-08,O,892.0,817,-75.0,Saturday,1,0,0,Historical
2023-07-09,A,774.0,680,-94.0,Sunday,1,0,0,Historical
2023-07-09,AB,135.0,129,-6.0,Sunday,1,0,0,Historical
2023-07-09,B,704.0,760,56.0,Sunday,1,0,0,Historical
2023-07-09,O,1230.0,1231,1.0,Sunday,1,0,0,Historical
2023-07-10,A,269.0,257,-12.0,Monday,0,0,0,Historical
2023-07-10,AB,52.0,43,-9.0,Monday,0,0,0,Historical
2023-07-10,B,274.0,274,0.0,Monday,0,0,0,Historical
2023-07-10,O,438.0,434,-4.0,Monday,0,0,0,Historical
2023-07-11,A,329.0,323,-6.0,Tuesday,0,0,0,Historical
2023-07-11,AB,102.0,60,-42.0,Tuesday,0,0,0,Historical
2023-07-11,B,405.0,355,-50.0,Tuesday,0,0,0,Historical
2023-07-11,O,611.0,568,-43.0,Tuesday,0,0,0,Historical
2023-07-12,A,373.0,364,-9.0,Wednesday,0,0,0,Historical
2023-07-12,AB,84.0,70,-14.0,Wednesday,0,0,0,Historical
2023-07-12,B,430.0,411,-19.0,Wednesday,0,0,0,Historical
2023-07-12,O,607.0,639,32.0,Wednesday,0,0,0,Historical
2023-07-13,A,303.0,390,87.0,Thursday,0,0,0,Historical
2023-07-13,AB,75.0,69,-6.0,Thursday,0,0,0,Historical
2023-07-13,B,349.0,414,65.0,Thursday,0,0,0,Historical
2023-07-13,O,541.0,609,68.0,Thursday,0,0,0,Historical
2023-07-14,A,241.0,233,-8.0,Friday,0,0,0,Historical
2023-07-14,AB,65.0,55,-10.0,Friday,0,0,0,Historical
2023-07-14,B,280.0,253,-27.0,Friday,0,0,0,Historical
2023-07-14,O,432.0,402,-30.0,Friday,0,0,0,Historical
2023-07-15,A,502.0,469,-33.0,Saturday,1,0,0,Historical
2023-07-15,AB,118.0,124,6.0,Saturday,1,0,0,Historical
2023-07-15,B,556.0,510,-46.0,Saturday,1,0,0,Historical
2023-07-15,O,896.0,811,-85.0,Saturday,1,0,0,Historical
2023-07-16,A,695.0,692,-3.0,Sunday,1,0,0,Historical
2023-07-16,AB,166.0,140,-26.0,Sunday,1,0,0,Historical
2023-07-16,B,683.0,739,56.0,Sunday,1,0,0,Historical
2023-07-16,O,1226.0,1248,22.0,Sunday,1,0,0,Historical
2023-07-17,A,197.0,235,38.0,Monday,0,0,0,Historical
2023-07-17,AB,60.0,51,-9.0,Monday,0,0,0,Historical
2023-07-17,B,256.0,278,22.0,Monday,0,0,0,Historical
2023-07-17,O,386.0,436,50.0,Monday,0,0,0,Historical
2023-07-18,A,414.0,304,-110.0,Tuesday,0,0,0,Historical
2023-07-18,AB,84.0,73,-11.0,Tuesday,0,0,0,Historical
2023-07-18,B,422.0,339,-83.0,Tuesday,0,0,0,Historical
2023-07-18,O,628.0,561,-67.0,Tuesday,0,0,0,Historical
2023-07-19,A,348.0,463,115.0,Wednesday,0,1,0,Historical
2023-07-19,AB,78.0,69,-9.0,Wednesday,0,1,0,Historical
2023-07-19,B,450.0,445,-5.0,Wednesday,0,1,0,Historical
2023-07-19,O,669.0,750,81.0,Wednesday,0,1,0,Historical
2023-07-20,A,291.0,359,68.0,Thursday,0,0,0,Historical
2023-07-20,AB,82.0,74,-8.0,Thursday,0,0,0,Historical
2023-07-20,B,324.0,374,50.0,Thursday,0,0,0,Historical
2023-07-20,O,503.0,639,136.0,Thursday,0,0,0,Historical
2023-07-21,A,196.0,240,44.0,Friday,0,0,0,Historical
2023-07-21,AB,56.0,61,5.0,Friday,0,0,0,Historical
2023-07-21,B,214.0,256,42.0,Friday,0,0,0,Historical
2023-07-21,O,340.0,422,82.0,Friday,0,0,0,Historical
2023-07-22,A,528.0,452,-76.0,Saturday,1,0,0,Historical
2023-07-22,AB,142.0,122,-20.0,Saturday,1,0,0,Historical
2023-07-22,B,592.0,472,-120.0,Saturday,1,0,0,Historical
2023-07-22,O,924.0,771,-153.0,Saturday,1,0,0,Historical
2023-07-23,A,647.0,694,47.0,Sunday,1,0,0,Historical
2023-07-23,AB,159.0,150,-9.0,Sunday,1,0,0,Historical
2023-07-23,B,682.0,731,49.0,Sunday,1,0,0,Historical
2023-07-23,O,1058.0,1175,117.0,Sunday,1,0,0,Historical
2023-07-24,A,198.0,239,41.0,Monday,0,0,0,Historical
2023-07-24,AB,55.0,53,-2.0,Monday,0,0,0,Historical
2023-07-24,B,235.0,266,31.0,Monday,0,0,0,Historical
2023-07-24,O,393.0,405,12.0,Monday,0,0,0,Historical
2023-07-25,A,366.0,302,-64.0,Tuesday,0,0,0,Historical
2023-07-25,AB,83.0,73,-10.0,Tuesday,0,0,0,Historical
2023-07-25,B,368.0,324,-44.0,Tuesday,0,0,0,Historical
2023-07-25,O,561.0,576,15.0,Tuesday,0,0,0,Historical
2023-07-26,A,321.0,389,68.0,Wednesday,0,0,0,Historical
2023-07-26,AB,79.0,90,11.0,Wednesday,0,0,0,Historical
2023-07-26,B,313.0,414,101.0,Wednesday,0,0,0,Historical
2023-07-26,O,547.0,667,120.0,Wednesday,0,0,0,Historical
2023-07-27,A,259.0,329,70.0,Thursday,0,0,0,Historical
2023-07-27,AB,72.0,75,3.0,Thursday,0,0,0,Historical
2023-07-27,B,346.0,339,-7.0,Thursday,0,0,0,Historical
2023-07-27,O,492.0,559,67.0,Thursday,0,0,0,Historical
2023-07-28,A,268.0,248,-20.0,Friday,0,0,0,Historical
2023-07-28,AB,53.0,71,18.0,Friday,0,0,0,Historical
2023-07-28,B,261.0,274,13.0,Friday,0,0,0,Historical
2023-07-28,O,460.0,445,-15.0,Friday,0,0,0,Historical
2023-07-29,A,409.0,484,75.0,Saturday,1,0,0,Historical
2023-07-29,AB,95.0,116,21.0,Saturday,1,0,0,Historical
2023-07-29,B,458.0,515,57.0,Saturday,1,0,0,Historical
2023-07-29,O,749.0,875,126.0,Saturday,1,0,0,Historical
2023-07-30,A,598.0,592,-6.0,Sunday,1,0,0,Historical
2023-07-30,AB,155.0,140,-15.0,Sunday,1,0,0,Historical
2023-07-30,B,641.0,624,-17.0,Sunday,1,0,0,Historical
2023-07-30,O,1068.0,1076,8.0,Sunday,1,0,0,Historical
2023-07-31,A,218.0,243,25.0,Monday,0,0,0,Historical
2023-07-31,AB,56.0,61,5.0,Monday,0,0,0,Historical
2023-07-31,B,244.0,263,19.0,Monday,0,0,0,Historical
2023-07-31,O,364.0,403,39.0,Monday,0,0,0,Historical
2023-08-01,A,288.0,269,-19.0,Tuesday,0,0,0,Historical
2023-08-01,AB,70.0,50,-20.0,Tuesday,0,0,0,Historical
2023-08-01,B,328.0,283,-45.0,Tuesday,0,0,0,Historical
2023-08-01,O,492.0,487,-5.0,Tuesday,0,0,0,Historical
2023-08-02,A,304.0,304,0.0,Wednesday,0,0,0,Historical
2023-08-02,AB,69.0,60,-9.0,Wednesday,0,0,0,Historical
2023-08-02,B,349.0,368,19.0,Wednesday,0,0,0,Historical
2023-08-02,O,583.0,559,-24.0,Wednesday,0,0,0,Historical
2023-08-03,A,278.0,289,11.0,Thursday,0,0,0,Historical
2023-08-03,AB,59.0,68,9.0,Thursday,0,0,0,Historical
2023-08-03,B,318.0,341,23.0,Thursday,0,0,0,Historical
2023-08-03,O,466.0,529,63.0,Thursday,0,0,0,Historical
2023-08-04,A,284.0,211,-73.0,Friday,0,0,0,Historical
2023-08-04,AB,82.0,54,-28.0,Friday,0,0,0,Historical
2023-08-04,B,343.0,229,-114.0,Friday,0,0,0,Historical
2023-08-04,O,531.0,379,-152.0,Friday,0,0,0,Historical
2023-08-05,A,537.0,509,-28.0,Saturday,1,0,0,Historical
2023-08-05,AB,139.0,146,7.0,Saturday,1,0,0,Historical
2023-08-05,B,652.0,592,-60.0,Saturday,1,0,0,Historical
2023-08-05,O,1049.0,876,-173.0,Saturday,1,0,0,Historical
2023-08-06,A,710.0,661,-49.0,Sunday,1,0,0,Historical
2023-08-06,AB,142.0,159,17.0,Sunday,1,0,0,Historical
2023-08-06,B,736.0,758,22.0,Sunday,1,0,0,Historical
2023-08-06,O,1150.0,1252,102.0,Sunday,1,0,0,Historical
2023-08-07,A,221.0,238,17.0,Monday,0,0,0,Historical
2023-08-07,AB,70.0,45,-25.0,Monday,0,0,0,Historical
2023-08-07,B,240.0,259,19.0,Monday,0,0,0,Historical
2023-08-07,O,370.0,397,27.0,Monday,0,0,0,Historical
2023-08-08,A,322.0,322,0.0,Tuesday,0,0,0,Historical
2023-08-08,AB,84.0,73,-11.0,Tuesday,0,0,0,Historical
2023-08-08,B,314.0,347,33.0,Tuesday,0,0,0,Historical
2023-08-08,O,540.0,537,-3.0,Tuesday,0,0,0,Historical
2023-08-09,A,351.0,341,-10.0,Wednesday,0,0,0,Historical
2023-08-09,AB,89.0,73,-16.0,Wednesday,0,0,0,Historical
2023-08-09,B,432.0,375,-57.0,Wednesday,0,0,0,Historical
2023-08-09,O,674.0,602,-72.0,Wednesday,0,0,0,Historical
2023-08-10,A,339.0,322,-17.0,Thursday,0,0,0,Historical
2023-08-10,AB,101.0,71,-30.0,Thursday,0,0,0,Historical
2023-08-10,B,380.0,375,-5.0,Thursday,0,0,0,Historical
2023-08-10,O,592.0,583,-9.0,Thursday,0,0,0,Historical
2023-08-11,A,193.0,241,48.0,Friday,0,0,0,Historical
2023-08-11,AB,54.0,64,10.0,Friday,0,0,0,Historical
2023-08-11,B,220.0,293,73.0,Friday,0,0,0,Historical
2023-08-11,O,355.0,414,59.0,Friday,0,0,0,Historical
2023-08-12,A,306.0,463,157.0,Saturday,1,0,0,Historical
2023-08-12,AB,80.0,129,49.0,Saturday,1,0,0,Historical
2023-08-12,B,357.0,488,131.0,Saturday,1,0,0,Historical
2023-08-12,O,512.0,773,261.0,Saturday,1,0,0,Historical
2023-08-13,A,746.0,585,-161.0,Sunday,1,0,0,Historical
2023-08-13,AB,182.0,144,-38.0,Sunday,1,0,0,Historical
2023-08-13,B,755.0,638,-117.0,Sunday,1,0,0,Historical
2023-08-13,O,1304.0,1035,-269.0,Sunday,1,0,0,Historical
2023-08-14,A,239.0,232,-7.0,Monday,0,0,0,Historical
2023-08-14,AB,54.0,56,2.0,Monday,0,0,0,Historical
2023-08-14,B,254.0,249,-5.0,Monday,0,0,0,Historical
2023-08-14,O,388.0,388,0.0,Monday,0,0,0,Historical
2023-08-15,A,410.0,303,-107.0,Tuesday,0,0,0,Historical
2023-08-15,AB,62.0,65,3.0,Tuesday,0,0,0,Historical
2023-08-15,B,429.0,334,-95.0,Tuesday,0,0,0,Historical
2023-08-15,O,655.0,526,-129.0,Tuesday,0,0,0,Historical
2023-08-16,A,459.0,393,-66.0,Wednesday,0,0,0,Historical
2023-08-16,AB,73.0,74,1.0,Wednesday,0,0,0,Historical
2023-08-16,B,493.0,416,-77.0,Wednesday,0,0,0,Historical
2023-08-16,O,775.0,676,-99.0,Wednesday,0,0,0,Historical
2023-08-17,A,394.0,390,-4.0,Thursday,0,0,0,Historical
2023-08-17,AB,82.0,70,-12.0,Thursday,0,0,0,Historical
2023-08-17,B,417.0,417,0.0,Thursday,0,0,0,Historical
2023-08-17,O,674.0,619,-55.0,Thursday,0,0,0,Historical
2023-08-18,A,227.0,254,27.0,Friday,0,0,0,Historical
2023-08-18,AB,45.0,61,16.0,Friday,0,0,0,Historical
2023-08-18,B,260.0,264,4.0,Friday,0,0,0,Historical
2023-08-18,O,399.0,433,34.0,Friday,0,0,0,Historical
2023-08-19,A,454.0,450,-4.0,Saturday,1,0,0,Historical
2023-08-19,AB,68.0,114,46.0,Saturday,1,0,0,Historical
2023-08-19,B,464.0,487,23.0,Saturday,1,0,0,Historical
2023-08-19,O,829.0,742,-87.0,Saturday,1,0,0,Historical
2023-08-20,A,784.0,699,-85.0,Sunday,1,0,0,Historical
2023-08-20,AB,91.0,129,38.0,Sunday,1,0,0,Historical
2023-08-20,B,779.0,716,-63.0,Sunday,1,0,0,Historical
2023-08-20,O,1250.0,1221,-29.0,Sunday,1,0,0,Historical
2023-08-21,A,221.0,250,29.0,Monday,0,0,0,Historical
2023-08-21,AB,37.0,42,5.0,Monday,0,0,0,Historical
2023-08-21,B,234.0,279,45.0,Monday,0,0,0,Historical
2023-08-21,O,384.0,427,43.0,Monday,0,0,0,Historical
2023-08-22,A,328.0,308,-20.0,Tuesday,0,0,0,Historical
2023-08-22,AB,88.0,58,-30.0,Tuesday,0,0,0,Historical
2023-08-22,B,438.0,325,-113.0,Tuesday,0,0,0,Historical
2023-08-22,O,582.0,531,-51.0,Tuesday,0,0,0,Historical
2023-08-23,A,384.0,380,-4.0,Wednesday,0,0,0,Historical
2023-08-23,AB,76.0,86,10.0,Wednesday,0,0,0,Historical
2023-08-23,B,492.0,445,-47.0,Wednesday,0,0,0,Historical
2023-08-23,O,667.0,702,35.0,Wednesday,0,0,0,Historical
2023-08-24,A,439.0,362,-77.0,Thursday,0,0,0,Historical
2023-08-24,AB,92.0,71,-21.0,Thursday,0,0,0,Historical
2023-08-24,B,486.0,404,-82.0,Thursday,0,0,0,Historical
2023-08-24,O,742.0,654,-88.0,Thursday,0,0,0,Historical
2023-08-25,A,195.0,270,75.0,Friday,0,0,0,Historical
2023-08-25,AB,52.0,63,11.0,Friday,0,0,0,Historical
2023-08-25,B,255.0,304,49.0,Friday,0,0,0,Historical
2023-08-25,O,378.0,476,98.0,Friday,0,0,0,Historical
2023-08-26,A,462.0,415,-47.0,Saturday,1,0,0,Historical
2023-08-26,AB,84.0,108,24.0,Saturday,1,0,0,Historical
2023-08-26,B,469.0,454,-15.0,Saturday,1,0,0,Historical
2023-08-26,O,760.0,712,-48.0,Saturday,1,0,0,Historical
2023-08-27,A,587.0,676,89.0,Sunday,1,0,0,Historical
2023-08-27,AB,122.0,136,14.0,Sunday,1,0,0,Historical
2023-08-27,B,612.0,664,52.0,Sunday,1,0,0,Historical
2023-08-27,O,1004.0,1198,194.0,Sunday,1,0,0,Historical
2023-08-28,A,276.0,245,-31.0,Monday,0,0,0,Historical
2023-08-28,AB,54.0,52,-2.0,Monday,0,0,0,Historical
2023-08-28,B,303.0,275,-28.0,Monday,0,0,0,Historical
2023-08-28,O,443.0,402,-41.0,Monday,0,0,0,Historical
2023-08-29,A,323.0,348,25.0,Tuesday,0,0,0,Historical
2023-08-29,AB,88.0,67,-21.0,Tuesday,0,0,0,Historical
2023-08-29,B,394.0,350,-44.0,Tuesday,0,0,0,Historical
2023-08-29,O,525.0,606,81.0,Tuesday,0,0,0,Historical
2023-08-30,A,306.0,374,68.0,Wednesday,0,0,0,Historical
2023-08-30,AB,77.0,79,2.0,Wednesday,0,0,0,Historical
2023-08-30,B,340.0,456,116.0,Wednesday,0,0,0,Historical
2023-08-30,O,526.0,642,116.0,Wednesday,0,0,0,Historical
2023-08-31,A,725.0,498,-227.0,Thursday,0,1,0,Historical
2023-08-31,AB,178.0,169,-9.0,Thursday,0,1,0,Historical
2023-08-31,B,742.0,556,-186.0,Thursday,0,1,0,Historical
2023-08-31,O,1338.0,860,-478.0,Thursday,0,1,0,Historical
2023-09-01,A,165.0,141,-24.0,Friday,0,0,0,Historical
2023-09-01,AB,37.0,28,-9.0,Friday,0,0,0,Historical
2023-09-01,B,208.0,197,-11.0,Friday,0,0,0,Historical
2023-09-01,O,281.0,305,24.0,Friday,0,0,0,Historical
2023-09-02,A,328.0,398,70.0,Saturday,1,0,0,Historical
2023-09-02,AB,79.0,92,13.0,Saturday,1,0,0,Historical
2023-09-02,B,389.0,431,42.0,Saturday,1,0,0,Historical
2023-09-02,O,622.0,681,59.0,Saturday,1,0,0,Historical
2023-09-03,A,663.0,608,-55.0,Sunday,1,0,0,Historical
2023-09-03,AB,129.0,123,-6.0,Sunday,1,0,0,Historical
2023-09-03,B,679.0,633,-46.0,Sunday,1,0,0,Historical
2023-09-03,O,1187.0,1067,-120.0,Sunday,1,0,0,Historical
2023-09-04,A,193.0,197,4.0,Monday,0,0,0,Historical
2023-09-04,AB,62.0,37,-25.0,Monday,0,0,0,Historical
2023-09-04,B,207.0,218,11.0,Monday,0,0,0,Historical
2023-09-04,O,323.0,349,26.0,Monday,0,0,0,Historical
2023-09-05,A,296.0,283,-13.0,Tuesday,0,0,0,Historical
2023-09-05,AB,71.0,63,-8.0,Tuesday,0,0,0,Historical
2023-09-05,B,303.0,327,24.0,Tuesday,0,0,0,Historical
2023-09-05,O,461.0,463,2.0,Tuesday,0,0,0,Historical
2023-09-06,A,369.0,363,-6.0,Wednesday,0,0,0,Historical
2023-09-06,AB,70.0,69,-1.0,Wednesday,0,0,0,Historical
2023-09-06,B,385.0,376,-9.0,Wednesday,0,0,0,Historical
2023-09-06,O,602.0,583,-19.0,Wednesday,0,0,0,Historical
2023-09-07,A,348.0,375,27.0,Thursday,0,0,0,Historical
2023-09-07,AB,80.0,73,-7.0,Thursday,0,0,0,Historical
2023-09-07,B,402.0,396,-6.0,Thursday,0,0,0,Historical
2023-09-07,O,583.0,570,-13.0,Thursday,0,0,0,Historical
2023-09-08,A,153.0,221,68.0,Friday,0,0,0,Historical
2023-09-08,AB,47.0,47,0.0,Friday,0,0,0,Historical
2023-09-08,B,172.0,238,66.0,Friday,0,0,0,Historical
2023-09-08,O,289.0,375,86.0,Friday,0,0,0,Historical
2023-09-09,A,432.0,397,-35.0,Saturday,1,0,0,Historical
2023-09-09,AB,122.0,119,-3.0,Saturday,1,0,0,Historical
2023-09-09,B,518.0,416,-102.0,Saturday,1,0,0,Historical
2023-09-09,O,789.0,688,-101.0,Saturday,1,0,0,Historical
2023-09-10,A,702.0,626,-76.0,Sunday,1,0,0,Historical
2023-09-10,AB,158.0,139,-19.0,Sunday,1,0,0,Historical
2023-09-10,B,709.0,658,-51.0,Sunday,1,0,0,Historical
2023-09-10,O,1162.0,1161,-1.0,Sunday,1,0,0,Historical
2023-09-11,A,246.0,223,-23.0,Monday,0,0,0,Historical
2023-09-11,AB,45.0,45,0.0,Monday,0,0,0,Historical
2023-09-11,B,298.0,239,-59.0,Monday,0,0,0,Historical
2023-09-11,O,411.0,359,-52.0,Monday,0,0,0,Historical
2023-09-12,A,344.0,321,-23.0,Tuesday,0,0,0,Historical
2023-09-12,AB,80.0,62,-18.0,Tuesday,0,0,0,Historical
2023-09-12,B,342.0,363,21.0,Tuesday,0,0,0,Historical
2023-09-12,O,543.0,504,-39.0,Tuesday,0,0,0,Historical
2023-09-13,A,415.0,346,-69.0,Wednesday,0,0,0,Historical
2023-09-13,AB,107.0,69,-38.0,Wednesday,0,0,0,Historical
2023-09-13,B,502.0,357,-145.0,Wednesday,0,0,0,Historical
2023-09-13,O,743.0,562,-181.0,Wednesday,0,0,0,Historical
2023-09-14,A,374.0,388,14.0,Thursday,0,0,0,Historical
2023-09-14,AB,111.0,92,-19.0,Thursday,0,0,0,Historical
2023-09-14,B,485.0,447,-38.0,Thursday,0,0,0,Historical
2023-09-14,O,679.0,689,10.0,Thursday,0,0,0,Historical
2023-09-15,A,220.0,229,9.0,Friday,0,0,0,Historical
2023-09-15,AB,60.0,52,-8.0,Friday,0,0,0,Historical
2023-09-15,B,239.0,259,20.0,Friday,0,0,0,Historical
2023-09-15,O,408.0,373,-35.0,Friday,0,0,0,Historical
2023-09-16,A,676.0,512,-164.0,Saturday,1,1,0,Historical
2023-09-16,AB,171.0,159,-12.0,Saturday,1,1,0,Historical
2023-09-16,B,754.0,558,-196.0,Saturday,1,1,0,Historical
2023-09-16,O,1152.0,854,-298.0,Saturday,1,1,0,Historical
2023-09-17,A,783.0,767,-16.0,Sunday,1,0,0,Historical
2023-09-17,AB,186.0,167,-19.0,Sunday,1,0,0,Historical
2023-09-17,B,847.0,714,-133.0,Sunday,1,0,0,Historical
2023-09-17,O,1352.0,1319,-33.0,Sunday,1,0,0,Historical
2023-09-18,A,314.0,244,-70.0,Monday,0,0,0,Historical
2023-09-18,AB,80.0,54,-26.0,Monday,0,0,0,Historical
2023-09-18,B,317.0,307,-10.0,Monday,0,0,0,Historical
2023-09-18,O,524.0,452,-72.0,Monday,0,0,0,Historical
2023-09-19,A,429.0,337,-92.0,Tuesday,0,0,0,Historical
2023-09-19,AB,117.0,66,-51.0,Tuesday,0,0,0,Historical
2023-09-19,B,506.0,357,-149.0,Tuesday,0,0,0,Historical
2023-09-19,O,758.0,532,-226.0,Tuesday,0,0,0,Historical
2023-09-20,A,348.0,393,45.0,Wednesday,0,0,0,Historical
2023-09-20,AB,80.0,87,7.0,Wednesday,0,0,0,Historical
2023-09-20,B,449.0,456,7.0,Wednesday,0,0,0,Historical
2023-09-20,O,600.0,689,89.0,Wednesday,0,0,0,Historical
2023-09-21,A,472.0,331,-141.0,Thursday,0,0,0,Historical
2023-09-21,AB,129.0,75,-54.0,Thursday,0,0,0,Historical
2023-09-21,B,532.0,394,-138.0,Thursday,0,0,0,Historical
2023-09-21,O,787.0,627,-160.0,Thursday,0,0,0,Historical
2023-09-22,A,201.0,269,68.0,Friday,0,0,0,Historical
2023-09-22,AB,33.0,57,24.0,Friday,0,0,0,Historical
2023-09-22,B,203.0,301,98.0,Friday,0,0,0,Historical
2023-09-22,O,344.0,456,112.0,Friday,0,0,0,Historical
2023-09-23,A,498.0,426,-72.0,Saturday,1,0,0,Historical
2023-09-23,AB,125.0,107,-18.0,Saturday,1,0,0,Historical
2023-09-23,B,577.0,454,-123.0,Saturday,1,0,0,Historical
2023-09-23,O,880.0,694,-186.0,Saturday,1,0,0,Historical
2023-09-24,A,690.0,671,-19.0,Sunday,1,0,0,Historical
2023-09-24,AB,138.0,153,15.0,Sunday,1,0,0,Historical
2023-09-24,B,765.0,709,-56.0,Sunday,1,0,0,Historical
2023-09-24,O,1240.0,1151,-89.0,Sunday,1,0,0,Historical
2023-09-25,A,260.0,244,-16.0,Monday,0,0,0,Historical
2023-09-25,AB,75.0,51,-24.0,Monday,0,0,0,Historical
2023-09-25,B,320.0,286,-34.0,Monday,0,0,0,Historical
2023-09-25,O,442.0,418,-24.0,Monday,0,0,0,Historical
2023-09-26,A,316.0,322,6.0,Tuesday,0,0,0,Historical
2023-09-26,AB,56.0,79,23.0,Tuesday,0,0,0,Historical
2023-09-26,B,324.0,367,43.0,Tuesday,0,0,0,Historical
2023-09-26,O,520.0,539,19.0,Tuesday,0,0,0,Historical
2023-09-27,A,372.0,368,-4.0,Wednesday,0,0,0,Historical
2023-09-27,AB,103.0,79,-24.0,Wednesday,0,0,0,Historical
2023-09-27,B,397.0,397,0.0,Wednesday,0,0,0,Historical
2023-09-27,O,624.0,587,-37.0,Wednesday,0,0,0,Historical
2023-09-28,A,430.0,432,2.0,Thursday,0,1,0,Historical
2023-09-28,AB,77.0,138,61.0,Thursday,0,1,0,Historical
2023-09-28,B,409.0,491,82.0,Thursday,0,1,0,Historical
2023-09-28,O,672.0,624,-48.0,Thursday,0,1,0,Historical
2023-09-29,A,172.0,267,95.0,Friday,0,0,0,Historical
2023-09-29,AB,50.0,69,19.0,Friday,0,0,0,Historical
2023-09-29,B,190.0,283,93.0,Friday,0,0,0,Historical
2023-09-29,O,346.0,372,26.0,Friday,0,0,0,Historical
2023-09-30,A,408.0,370,-38.0,Saturday,1,0,0,Historical
2023-09-30,AB,100.0,108,8.0,Saturday,1,0,0,Historical
2023-09-30,B,444.0,392,-52.0,Saturday,1,0,0,Historical
2023-09-30,O,641.0,732,91.0,Saturday,1,0,0,Historical
2023-10-01,A,668.0,596,-72.0,Sunday,1,0,0,Historical
2023-10-01,AB,131.0,131,0.0,Sunday,1,0,0,Historical
2023-10-01,B,695.0,619,-76.0,Sunday,1,0,0,Historical
2023-10-01,O,1106.0,1006,-100.0,Sunday,1,0,0,Historical
2023-10-02,A,170.0,187,17.0,Monday,0,0,0,Historical
2023-10-02,AB,42.0,33,-9.0,Monday,0,0,0,Historical
2023-10-02,B,226.0,203,-23.0,Monday,0,0,0,Historical
2023-10-02,O,333.0,313,-20.0,Monday,0,0,0,Historical
2023-10-03,A,283.0,280,-3.0,Tuesday,0,0,0,Historical
2023-10-03,AB,72.0,48,-24.0,Tuesday,0,0,0,Historical
2023-10-03,B,307.0,320,13.0,Tuesday,0,0,0,Historical
2023-10-03,O,460.0,509,49.0,Tuesday,0,0,0,Historical
2023-10-04,A,393.0,305,-88.0,Wednesday,0,0,0,Historical
2023-10-04,AB,90.0,67,-23.0,Wednesday,0,0,0,Historical
2023-10-04,B,446.0,355,-91.0,Wednesday,0,0,0,Historical
2023-10-04,O,617.0,548,-69.0,Wednesday,0,0,0,Historical
2023-10-05,A,322.0,373,51.0,Thursday,0,0,0,Historical
2023-10-05,AB,74.0,84,10.0,Thursday,0,0,0,Historical
2023-10-05,B,347.0,404,57.0,Thursday,0,0,0,Historical
2023-10-05,O,505.0,620,115.0,Thursday,0,0,0,Historical
2023-10-06,A,241.0,209,-32.0,Friday,0,0,0,Historical
2023-10-06,AB,71.0,47,-24.0,Friday,0,0,0,Historical
2023-10-06,B,274.0,221,-53.0,Friday,0,0,0,Historical
2023-10-06,O,402.0,337,-65.0,Friday,0,0,0,Historical
2023-10-07,A,473.0,480,7.0,Saturday,1,0,0,Historical
2023-10-07,AB,102.0,122,20.0,Saturday,1,0,0,Historical
2023-10-07,B,493.0,522,29.0,Saturday,1,0,0,Historical
2023-10-07,O,725.0,742,17.0,Saturday,1,0,0,Historical
2023-10-08,A,656.0,666,10.0,Sunday,1,0,0,Historical
2023-10-08,AB,146.0,143,-3.0,Sunday,1,0,0,Historical
2023-10-08,B,704.0,688,-16.0,Sunday,1,0,0,Historical
2023-10-08,O,1142.0,1097,-45.0,Sunday,1,0,0,Historical
2023-10-09,A,217.0,211,-6.0,Monday,0,0,0,Historical
2023-10-09,AB,55.0,46,-9.0,Monday,0,0,0,Historical
2023-10-09,B,251.0,235,-16.0,Monday,0,0,0,Historical
2023-10-09,O,402.0,372,-30.0,Monday,0,0,0,Historical
2023-10-10,A,259.0,310,51.0,Tuesday,0,0,0,Historical
2023-10-10,AB,83.0,60,-23.0,Tuesday,0,0,0,Historical
2023-10-10,B,332.0,327,-5.0,Tuesday,0,0,0,Historical
2023-10-10,O,512.0,493,-19.0,Tuesday,0,0,0,Historical
2023-10-11,A,364.0,313,-51.0,Wednesday,0,0,0,Historical
2023-10-11,AB,82.0,75,-7.0,Wednesday,0,0,0,Historical
2023-10-11,B,420.0,372,-48.0,Wednesday,0,0,0,Historical
2023-10-11,O,586.0,604,18.0,Wednesday,0,0,0,Historical
2023-10-12,A,430.0,368,-62.0,Thursday,0,0,0,Historical
2023-10-12,AB,90.0,73,-17.0,Thursday,0,0,0,Historical
2023-10-12,B,424.0,391,-33.0,Thursday,0,0,0,Historical
2023-10-12,O,676.0,598,-78.0,Thursday,0,0,0,Historical
2023-10-13,A,169.0,246,77.0,Friday,0,0,0,Historical
2023-10-13,AB,35.0,55,20.0,Friday,0,0,0,Historical
2023-10-13,B,186.0,262,76.0,Friday,0,0,0,Historical
